name,server_name,server_id
Hydreigon,Black 3,1378318973057237083
Larvesta,Black 3,1378318973057237083
Volcarona,Black 3,1378318973057237083
Cobalion,Black 3,1378318973057237083
Terrakion,Black 4,1378319227370475612
Virizion,Black 4,1378319227370475612
Tornadus,Black 4,1378319227370475612
Thundurus,Black 4,1378319227370475612
Reshiram,Black 4,1378319227370475612
Zekrom,Black 4,1378319227370475612
Landorus,Black 4,1378319227370475612
Kyurem,Black 4,1378319227370475612
Keldeo,Black 4,1378319227370475612
Meloetta,Black 4,1378319227370475612
Genesect,Black 4,1378319227370475612
Chespin,Black 4,1378319227370475612
Quilladin,Black 4,1378319227370475612
Chesnaught,Black 4,1378319227370475612
Fennekin,Black 4,1378319227370475612
Braixen,Black 4,1378319227370475612
Delphox,Black 4,1378319227370475612
Froakie,Black 4,1378319227370475612
Frogadier,Black 4,1378319227370475612
Greninja,Black 4,1378319227370475612
Bunnelby,Black 4,1378319227370475612
Diggersby,Black 4,1378319227370475612
Fletchling,Black 4,1378319227370475612
Fletchinder,Black 4,1378319227370475612
Talonflame,Black 4,1378319227370475612
Scatterbug,Black 4,1378319227370475612
Spewpa,Black 4,1378319227370475612
Vivillon,Black 4,1378319227370475612
Litleo,Black 4,1378319227370475612
Pyroar,Black 4,1378319227370475612
Flabébé,Black 4,1378319227370475612
Floette,Black 4,1378319227370475612
Florges,Black 4,1378319227370475612
Skiddo,Black 4,1378319227370475612
Gogoat,Black 4,1378319227370475612
Pancham,Black 4,1378319227370475612
Pangoro,Black 4,1378319227370475612
Furfrou,Black 4,1378319227370475612
Espurr,Black 4,1378319227370475612
Meowstic,Black 4,1378319227370475612
Honedge,Black 4,1378319227370475612
Doublade,Black 4,1378319227370475612
Aegislash,Black 4,1378319227370475612
Spritzee,Black 4,1378319227370475612
Aromatisse,Black 4,1378319227370475612
Swirlix,Black 4,1378319227370475612
Slurpuff,Black 4,1378319227370475612
Inkay,Black 4,1378319227370475612
Malamar,Black 4,1378319227370475612
Binacle,Black 4,1378319227370475612
Barbaracle,Black 5,1378319607282274426
Skrelp,Black 5,1378319607282274426
Dragalge,Black 5,1378319607282274426
Clauncher,Black 5,1378319607282274426
Clawitzer,Black 5,1378319607282274426
Helioptile,Black 5,1378319607282274426
Heliolisk,Black 5,1378319607282274426
Tyrunt,Black 5,1378319607282274426
Tyrantrum,Black 5,1378319607282274426
Amaura,Black 5,1378319607282274426
Aurorus,Black 5,1378319607282274426
Sylveon,Black 5,1378319607282274426
Hawlucha,Black 5,1378319607282274426
Dedenne,Black 5,1378319607282274426
Carbink,Black 5,1378319607282274426
Goomy,Black 5,1378319607282274426
Sliggoo,Black 5,1378319607282274426
Goodra,Black 5,1378319607282274426
Klefki,Black 5,1378319607282274426
Phantump,Black 5,1378319607282274426
Trevenant,Black 5,1378319607282274426
Pumpkaboo,Black 5,1378319607282274426
Gourgeist,Black 5,1378319607282274426
Bergmite,Black 5,1378319607282274426
Avalugg,Black 5,1378319607282274426
Noibat,Black 5,1378319607282274426
Noivern,Black 5,1378319607282274426
Xerneas,Black 5,1378319607282274426
Yveltal,Black 5,1378319607282274426
Zygarde,Black 5,1378319607282274426
Diancie,Black 5,1378319607282274426
Hoopa,Black 5,1378319607282274426
Volcanion,Black 5,1378319607282274426
Rowlet,Black 5,1378319607282274426
Dartrix,Black 5,1378319607282274426
Decidueye,Black 5,1378319607282274426
Litten,Black 5,1378319607282274426
Torracat,Black 5,1378319607282274426
Incineroar,Black 5,1378319607282274426
Popplio,Black 5,1378319607282274426
Brionne,Black 5,1378319607282274426
Primarina,Black 5,1378319607282274426
Pikipek,Black 5,1378319607282274426
Trumbeak,Black 5,1378319607282274426
Toucannon,Black 5,1378319607282274426
Yungoos,Black 5,1378319607282274426
Gumshoos,Black 5,1378319607282274426
Grubbin,Black 5,1378319607282274426
Charjabug,Black 5,1378319607282274426
Vikavolt,Black 5,1378319607282274426
Crabrawler,White 1,1378606565354897488
Crabominable,White 1,1378606565354897488
Oricorio,White 1,1378606565354897488
Cutiefly,White 1,1378606565354897488
Ribombee,White 1,1378606565354897488
Rockruff,White 1,1378606565354897488
Lycanroc,White 1,1378606565354897488
Wishiwashi,White 1,1378606565354897488
Mareanie,White 1,1378606565354897488
Toxapex,White 1,1378606565354897488
Mudbray,White 1,1378606565354897488
Mudsdale,White 1,1378606565354897488
Dewpider,White 1,1378606565354897488
Araquanid,White 1,1378606565354897488
Fomantis,White 1,1378606565354897488
Lurantis,White 1,1378606565354897488
Morelull,White 1,1378606565354897488
Shiinotic,White 1,1378606565354897488
Salandit,White 1,1378606565354897488
Salazzle,White 1,1378606565354897488
Stufful,White 1,1378606565354897488
Bewear,White 1,1378606565354897488
Bounsweet,White 1,1378606565354897488
Steenee,White 1,1378606565354897488
Tsareena,White 1,1378606565354897488
Comfey,White 1,1378606565354897488
Oranguru,White 1,1378606565354897488
Passimian,White 1,1378606565354897488
Wimpod,White 1,1378606565354897488
Golisopod,White 1,1378606565354897488
Sandygast,White 1,1378606565354897488
Palossand,White 1,1378606565354897488
Pyukumuku,White 1,1378606565354897488
Type: Null,White 1,1378606565354897488
Silvally,White 1,1378606565354897488
Minior,White 1,1378606565354897488
Komala,White 1,1378606565354897488
Turtonator,White 1,1378606565354897488
Togedemaru,White 1,1378606565354897488
Mimikyu,White 1,1378606565354897488
Bruxish,White 1,1378606565354897488
Drampa,White 1,1378606565354897488
Dhelmise,White 1,1378606565354897488
Jangmo-o,White 1,1378606565354897488
Hakamo-o,White 1,1378606565354897488
Kommo-o,White 1,1378606565354897488
Tapu Koko,White 1,1378606565354897488
Tapu Lele,White 1,1378606565354897488
Tapu Bulu,White 1,1378606565354897488
Tapu Fini,White 1,1378606565354897488
Cosmog,White 2,1378606821446783037
Cosmoem,White 2,1378606821446783037
Solgaleo,White 2,1378606821446783037
Lunala,White 2,1378606821446783037
Nihilego,White 2,1378606821446783037
Buzzwole,White 2,1378606821446783037
Pheromosa,White 2,1378606821446783037
Xurkitree,White 2,1378606821446783037
Celesteela,White 2,1378606821446783037
Kartana,White 2,1378606821446783037
Guzzlord,White 2,1378606821446783037
Necrozma,White 2,1378606821446783037
Magearna,White 2,1378606821446783037
Marshadow,White 2,1378606821446783037
Poipole,White 2,1378606821446783037
Naganadel,White 2,1378606821446783037
Stakataka,White 2,1378606821446783037
Blacephalon,White 2,1378606821446783037
Zeraora,White 2,1378606821446783037
Meltan,White 2,1378606821446783037
Melmetal,White 2,1378606821446783037
Grookey,White 2,1378606821446783037
Thwackey,White 2,1378606821446783037
Rillaboom,White 2,1378606821446783037
Scorbunny,White 2,1378606821446783037
Raboot,White 2,1378606821446783037
Cinderace,White 2,1378606821446783037
Sobble,White 2,1378606821446783037
Drizzile,White 2,1378606821446783037
Inteleon,White 2,1378606821446783037
Skwovet,White 2,1378606821446783037
Greedent,White 2,1378606821446783037
Rookidee,White 2,1378606821446783037
Corvisquire,White 2,1378606821446783037
Corviknight,White 2,1378606821446783037
Blipbug,White 2,1378606821446783037
Dottler,White 2,1378606821446783037
Orbeetle,White 2,1378606821446783037
Nickit,White 2,1378606821446783037
Thievul,White 2,1378606821446783037
Gossifleur,White 2,1378606821446783037
Eldegoss,White 2,1378606821446783037
Wooloo,White 2,1378606821446783037
Dubwool,White 2,1378606821446783037
Chewtle,White 2,1378606821446783037
Drednaw,White 2,1378606821446783037
Yamper,White 2,1378606821446783037
Boltund,White 2,1378606821446783037
Rolycoly,White 2,1378606821446783037
Carkol,White 2,1378606821446783037
Coalossal,White 3,1378607109444472842
Applin,White 3,1378607109444472842
Flapple,White 3,1378607109444472842
Appletun,White 3,1378607109444472842
Silicobra,White 3,1378607109444472842
Sandaconda,White 3,1378607109444472842
Cramorant,White 3,1378607109444472842
Arrokuda,White 3,1378607109444472842
Barraskewda,White 3,1378607109444472842
Toxel,White 3,1378607109444472842
Amped Toxtricity,White 3,1378607109444472842
Sizzlipede,White 3,1378607109444472842
Centiskorch,White 3,1378607109444472842
Clobbopus,White 3,1378607109444472842
Grapploct,White 3,1378607109444472842
Sinistea,White 3,1378607109444472842
Polteageist,White 3,1378607109444472842
Hatenna,White 3,1378607109444472842
Hattrem,White 3,1378607109444472842
Hatterene,White 3,1378607109444472842
Impidimp,White 3,1378607109444472842
Morgrem,White 3,1378607109444472842
Grimmsnarl,White 3,1378607109444472842
Obstagoon,White 3,1378607109444472842
Perrserker,White 3,1378607109444472842
Cursola,White 3,1378607109444472842
Sirfetch'd,White 3,1378607109444472842
Mr. Rime,White 3,1378607109444472842
Runerigus,White 3,1378607109444472842
Milcery,White 3,1378607109444472842
Alcremie,White 3,1378607109444472842
Falinks,White 3,1378607109444472842
Pincurchin,White 3,1378607109444472842
Snom,White 3,1378607109444472842
Frosmoth,White 3,1378607109444472842
Stonjourner,White 3,1378607109444472842
Eiscue,White 3,1378607109444472842
Indeedee,White 3,1378607109444472842
Morpeko,White 3,1378607109444472842
Cufant,White 3,1378607109444472842
Copperajah,White 3,1378607109444472842
Dracozolt,White 3,1378607109444472842
Arctozolt,White 3,1378607109444472842
Dracovish,White 3,1378607109444472842
Arctovish,White 3,1378607109444472842
Duraludon,White 3,1378607109444472842
Dreepy,White 3,1378607109444472842
Drakloak,White 3,1378607109444472842
Dragapult,White 3,1378607109444472842
Zacian,White 3,1378607109444472842
Zamazenta,White 4,1378607508654129152
Eternatus,White 4,1378607508654129152
Kubfu,White 4,1378607508654129152
Urshifu,White 4,1378607508654129152
Zarude,White 4,1378607508654129152
Regieleki,White 4,1378607508654129152
Regidrago,White 4,1378607508654129152
Glastrier,White 4,1378607508654129152
Spectrier,White 4,1378607508654129152
Calyrex,White 4,1378607508654129152
Wyrdeer,White 4,1378607508654129152
Kleavor,White 4,1378607508654129152
Ursaluna,White 4,1378607508654129152
Basculegion,White 4,1378607508654129152
Sneasler,White 4,1378607508654129152
Overqwil,White 4,1378607508654129152
Enamorus,White 4,1378607508654129152
Sprigatito,White 4,1378607508654129152
Floragato,White 4,1378607508654129152
Meowscarada,White 4,1378607508654129152
Fuecoco,White 4,1378607508654129152
Crocalor,White 4,1378607508654129152
Skeledirge,White 4,1378607508654129152
Quaxly,White 4,1378607508654129152
Quaxwell,White 4,1378607508654129152
Quaquaval,White 4,1378607508654129152
Lechonk,White 4,1378607508654129152
Oinkologne,White 4,1378607508654129152
Tarountula,White 4,1378607508654129152
Spidops,White 4,1378607508654129152
Nymble,White 4,1378607508654129152
Lokix,White 4,1378607508654129152
Pawmi,White 4,1378607508654129152
Pawmo,White 4,1378607508654129152
Pawmot,White 4,1378607508654129152
Tandemaus,White 4,1378607508654129152
Maushold,White 4,1378607508654129152
Fidough,White 4,1378607508654129152
Dachsbun,White 4,1378607508654129152
Smoliv,White 4,1378607508654129152
Dolliv,White 4,1378607508654129152
Arboliva,White 4,1378607508654129152
Squawkabilly,White 4,1378607508654129152
Nacli,White 4,1378607508654129152
Naclstack,White 4,1378607508654129152
Garganacl,White 4,1378607508654129152
Charcadet,White 4,1378607508654129152
Armarouge,White 4,1378607508654129152
Ceruledge,White 4,1378607508654129152
Tadbulb,White 4,1378607508654129152
Bellibolt,White 5,1378607766104702986
Wattrel,White 5,1378607766104702986
Kilowattrel,White 5,1378607766104702986
Maschiff,White 5,1378607766104702986
Mabosstiff,White 5,1378607766104702986
Shroodle,White 5,1378607766104702986
Grafaiai,White 5,1378607766104702986
Bramblin,White 5,1378607766104702986
Brambleghast,White 5,1378607766104702986
Toedscool,White 5,1378607766104702986
Toedscruel,White 5,1378607766104702986
Klawf,White 5,1378607766104702986
Capsakid,White 5,1378607766104702986
Scovillain,White 5,1378607766104702986
Rellor,White 5,1378607766104702986
Rabsca,White 5,1378607766104702986
Flittle,White 5,1378607766104702986
Espathra,White 5,1378607766104702986
Tinkatink,White 5,1378607766104702986
Tinkatuff,White 5,1378607766104702986
Tinkaton,White 5,1378607766104702986
Wiglett,White 5,1378607766104702986
Wugtrio,White 5,1378607766104702986
Bombirdier,White 5,1378607766104702986
Finizen,White 5,1378607766104702986
Palafin,White 5,1378607766104702986
Varoom,White 5,1378607766104702986
Revavroom,White 5,1378607766104702986
Cyclizar,White 5,1378607766104702986
Orthworm,White 5,1378607766104702986
Glimmet,White 5,1378607766104702986
Glimmora,White 5,1378607766104702986
Greavard,White 5,1378607766104702986
Houndstone,White 5,1378607766104702986
Flamigo,White 5,1378607766104702986
Cetoddle,White 5,1378607766104702986
Cetitan,White 5,1378607766104702986
Veluza,White 5,1378607766104702986
Dondozo,White 5,1378607766104702986
Tatsugiri,White 5,1378607766104702986
Annihilape,White 5,1378607766104702986
Clodsire,White 5,1378607766104702986
Farigiraf,White 5,1378607766104702986
Dudunsparce,White 5,1378607766104702986
Kingambit,White 5,1378607766104702986
Great Tusk,White 5,1378607766104702986
Scream Tail,White 5,1378607766104702986
Brute Bonnet,White 5,1378607766104702986
Flutter Mane,White 5,1378607766104702986
Slither Wing,White 5,1378607766104702986
Sandy Shocks,Neon A,1379036609697157171
Iron Treads,Neon A,1379036609697157171
Iron Bundle,Neon A,1379036609697157171
Iron Hands,Neon A,1379036609697157171
Iron Jugulis,Neon A,1379036609697157171
Iron Moth,Neon A,1379036609697157171
Iron Thorns,Neon A,1379036609697157171
Frigibax,Neon A,1379036609697157171
Arctibax,Neon A,1379036609697157171
Baxcalibur,Neon A,1379036609697157171
Gimmighoul,Neon A,1379036609697157171
Gholdengo,Neon A,1379036609697157171
Wo-Chien,Neon A,1379036609697157171
Chien-Pao,Neon A,1379036609697157171
Ting-Lu,Neon A,1379036609697157171
Chi-Yu,Neon A,1379036609697157171
Roaring Moon,Neon A,1379036609697157171
Iron Valiant,Neon A,1379036609697157171
Koraidon,Neon A,1379036609697157171
Miraidon,Neon A,1379036609697157171
Walking Wake,Neon A,1379036609697157171
Iron Leaves,Neon A,1379036609697157171
Dipplin,Neon A,1379036609697157171
Poltchageist,Neon A,1379036609697157171
Sinistcha,Neon A,1379036609697157171
Okidogi,Neon A,1379036609697157171
Munkidori,Neon A,1379036609697157171
Fezandipiti,Neon A,1379036609697157171
Ogerpon,Neon A,1379036609697157171
Archaludon,Neon A,1379036609697157171
Hydrapple,Neon A,1379036609697157171
Gouging Fire,Neon A,1379036609697157171
Raging Bolt,Neon A,1379036609697157171
Iron Boulder,Neon A,1379036609697157171
Iron Crown,Neon A,1379036609697157171
Terapagos,Neon A,1379036609697157171
Pecharunt,Neon A,1379036609697157171
Attack Deoxys,Neon A,1379036609697157171
Defense Deoxys,Neon A,1379036609697157171
Speed Deoxys,Neon A,1379036609697157171
Sandy Wormadam,Neon A,1379036609697157171
Trash Wormadam,Neon A,1379036609697157171
Sky Shaymin,Neon A,1379036609697157171
Origin Giratina,Neon A,1379036609697157171
Heat Rotom,Neon A,1379036609697157171
Wash Rotom,Neon A,1379036609697157171
Frost Rotom,Neon A,1379036609697157171
Fan Rotom,Neon A,1379036609697157171
Mow Rotom,Neon A,1379036609697157171
Sunny Castform,Neon A,1379036609697157171
Rainy Castform,Neon B,1379036884193509426
Snowy Castform,Neon B,1379036884193509426
Blue-Striped Basculin,Neon B,1379036884193509426
Zen Darmanitan,Neon B,1379036884193509426
Pirouette Meloetta,Neon B,1379036884193509426
Therian Tornadus,Neon B,1379036884193509426
Therian Thundurus,Neon B,1379036884193509426
Therian Landorus,Neon B,1379036884193509426
Black Kyurem,Neon B,1379036884193509426
White Kyurem,Neon B,1379036884193509426
Resolute Keldeo,Neon B,1379036884193509426
Blade Aegislash,Neon B,1379036884193509426
Mega Venusaur,Neon B,1379036884193509426
Mega Charizard X,Neon B,1379036884193509426
Mega Charizard Y,Neon B,1379036884193509426
Mega Blastoise,Neon B,1379036884193509426
Mega Alakazam,Neon B,1379036884193509426
Mega Gengar,Neon B,1379036884193509426
Mega Kangaskhan,Neon B,1379036884193509426
Mega Pinsir,Neon B,1379036884193509426
Mega Gyarados,Neon B,1379036884193509426
Mega Aerodactyl,Neon B,1379036884193509426
Mega Mewtwo X,Neon B,1379036884193509426
Mega Mewtwo Y,Neon B,1379036884193509426
Mega Ampharos,Neon B,1379036884193509426
Mega Scizor,Neon B,1379036884193509426
Mega Heracross,Neon B,1379036884193509426
Mega Houndoom,Neon B,1379036884193509426
Mega Tyranitar,Neon B,1379036884193509426
Mega Blaziken,Neon B,1379036884193509426
Mega Gardevoir,Neon B,1379036884193509426
Mega Mawile,Neon B,1379036884193509426
Mega Aggron,Neon B,1379036884193509426
Mega Medicham,Neon B,1379036884193509426
Mega Manectric,Neon B,1379036884193509426
Mega Banette,Neon B,1379036884193509426
Mega Absol,Neon B,1379036884193509426
Mega Garchomp,Neon B,1379036884193509426
Mega Lucario,Neon B,1379036884193509426
Mega Abomasnow,Neon B,1379036884193509426
Mega Latias,Neon B,1379036884193509426
Mega Latios,Neon B,1379036884193509426
Mega Swampert,Neon B,1379036884193509426
Mega Sceptile,Neon B,1379036884193509426
Mega Sableye,Neon B,1379036884193509426
Mega Altaria,Neon B,1379036884193509426
Mega Gallade,Neon B,1379036884193509426
Mega Audino,Neon B,1379036884193509426
Mega Sharpedo,Neon B,1379036884193509426
Mega Slowbro,Neon B,1379036884193509426
Mega Steelix,Neon C,1379037204625490010
Mega Pidgeot,Neon C,1379037204625490010
Mega Glalie,Neon C,1379037204625490010
Mega Diancie,Neon C,1379037204625490010
Mega Metagross,Neon C,1379037204625490010
Primal Kyogre,Neon C,1379037204625490010
Primal Groudon,Neon C,1379037204625490010
Mega Rayquaza,Neon C,1379037204625490010
Hoopa Unbound,Neon C,1379037204625490010
Mega Camerupt,Neon C,1379037204625490010
Mega Lopunny,Neon C,1379037204625490010
Mega Salamence,Neon C,1379037204625490010
Mega Beedrill,Neon C,1379037204625490010
Alolan Rattata,Neon C,1379037204625490010
Alolan Raticate,Neon C,1379037204625490010
Alolan Raichu,Neon C,1379037204625490010
Alolan Sandshrew,Neon C,1379037204625490010
Alolan Sandslash,Neon C,1379037204625490010
Alolan Vulpix,Neon C,1379037204625490010
Alolan Ninetales,Neon C,1379037204625490010
Alolan Diglett,Neon C,1379037204625490010
Alolan Dugtrio,Neon C,1379037204625490010
Alolan Meowth,Neon C,1379037204625490010
Alolan Persian,Neon C,1379037204625490010
Alolan Geodude,Neon C,1379037204625490010
Alolan Graveler,Neon C,1379037204625490010
Alolan Golem,Neon C,1379037204625490010
Alolan Grimer,Neon C,1379037204625490010
Alolan Muk,Neon C,1379037204625490010
Alolan Exeggutor,Neon C,1379037204625490010
Alolan Marowak,Neon C,1379037204625490010
10% Zygarde,Neon C,1379037204625490010
Complete Zygarde,Neon C,1379037204625490010
Pom-pom Oricorio,Neon C,1379037204625490010
Pa'u Oricorio,Neon C,1379037204625490010
Sensu Oricorio,Neon C,1379037204625490010
Midnight Lycanroc,Neon C,1379037204625490010
School Wishiwashi,Neon C,1379037204625490010
Red Meteor Minior,Neon C,1379037204625490010
Orange Meteor Minior,Neon C,1379037204625490010
Yellow Meteor Minior,Neon C,1379037204625490010
Green Meteor Minior,Neon C,1379037204625490010
Blue Meteor Minior,Neon C,1379037204625490010
Indigo Meteor Minior,Neon C,1379037204625490010
Violet Meteor Minior,Neon C,1379037204625490010
Red Core Minior,Neon C,1379037204625490010
Orange Core Minior,Neon C,1379037204625490010
Yellow Core Minior,Neon C,1379037204625490010
Green Core Minior,Neon C,1379037204625490010
Blue Core Minior,Neon C,1379037204625490010
Indigo Core Minior,Neon D,1379037460696272906
Original Magearna,Neon D,1379037460696272906
Dusk Lycanroc,Neon D,1379037460696272906
Dusk Mane Necrozma,Neon D,1379037460696272906
Dawn Wings Necrozma,Neon D,1379037460696272906
Ultra Necrozma,Neon D,1379037460696272906
Galarian Meowth,Neon D,1379037460696272906
Galarian Ponyta,Neon D,1379037460696272906
Galarian Rapidash,Neon D,1379037460696272906
Galarian Slowpoke,Neon D,1379037460696272906
Galarian Slowbro,Neon D,1379037460696272906
Galarian Farfetch'd,Neon D,1379037460696272906
Galarian Weezing,Neon D,1379037460696272906
Galarian Mr. Mime,Neon D,1379037460696272906
Galarian Articuno,Neon D,1379037460696272906
Galarian Zapdos,Neon D,1379037460696272906
Galarian Moltres,Neon D,1379037460696272906
Galarian Slowking,Neon D,1379037460696272906
Galarian Corsola,Neon D,1379037460696272906
Galarian Zigzagoon,Neon D,1379037460696272906
Galarian Linoone,Neon D,1379037460696272906
Galarian Darumaka,Neon D,1379037460696272906
Galarian Darmanitan,Neon D,1379037460696272906
Galarian Zen Darmanitan,Neon D,1379037460696272906
Galarian Yamask,Neon D,1379037460696272906
Galarian Stunfisk,Neon D,1379037460696272906
Low Key Toxtricity,Neon D,1379037460696272906
Noice Face Eiscue,Neon D,1379037460696272906
Crowned Zacian,Neon D,1379037460696272906
Crowned Zamazenta,Neon D,1379037460696272906
Rapid Strike Urshifu,Neon D,1379037460696272906
Ice Rider Calyrex,Neon D,1379037460696272906
Shadow Rider Calyrex,Neon D,1379037460696272906
Gigantamax Venusaur,Neon D,1379037460696272906
Gigantamax Charizard,Neon D,1379037460696272906
Gigantamax Blastoise,Neon D,1379037460696272906
Gigantamax Butterfree,Neon D,1379037460696272906
Gigantamax Pikachu,Neon D,1379037460696272906
Gigantamax Meowth,Neon D,1379037460696272906
Gigantamax Machamp,Neon D,1379037460696272906
Gigantamax Gengar,Neon D,1379037460696272906
Gigantamax Kingler,Neon D,1379037460696272906
Gigantamax Lapras,Neon D,1379037460696272906
Gigantamax Eevee,Neon D,1379037460696272906
Gigantamax Snorlax,Neon D,1379037460696272906
Gigantamax Garbodor,Neon D,1379037460696272906
Gigantamax Melmetal,Neon D,1379037460696272906
Gigantamax Rillaboom,Neon D,1379037460696272906
Gigantamax Cinderace,Neon D,1379037460696272906
Gigantamax Inteleon,Neon D,1379037460696272906
Gigantamax Corviknight,Neon E,1379037714208264233
Gigantamax Orbeetle,Neon E,1379037714208264233
Gigantamax Drednaw,Neon E,1379037714208264233
Gigantamax Coalossal,Neon E,1379037714208264233
Gigantamax Flapple,Neon E,1379037714208264233
Gigantamax Appletun,Neon E,1379037714208264233
Gigantamax Sandaconda,Neon E,1379037714208264233
Gigantamax Amped Toxtricity,Neon E,1379037714208264233
Gigantamax Centiskorch,Neon E,1379037714208264233
Gigantamax Hatterene,Neon E,1379037714208264233
Gigantamax Grimmsnarl,Neon E,1379037714208264233
Gigantamax Alcremie,Neon E,1379037714208264233
Gigantamax Copperajah,Neon E,1379037714208264233
Gigantamax Duraludon,Neon E,1379037714208264233
Eternamax Eternatus,Neon E,1379037714208264233
Gigantamax Single Strike Urshifu,Neon E,1379037714208264233
Gigantamax Rapid Strike Urshifu,Neon E,1379037714208264233
Gigantamax Low Key Toxtricity,Neon E,1379037714208264233
Hisuian Growlithe,Neon E,1379037714208264233
Hisuian Arcanine,Neon E,1379037714208264233
Hisuian Voltorb,Neon E,1379037714208264233
Hisuian Electrode,Neon E,1379037714208264233
Hisuian Typhlosion,Neon E,1379037714208264233
Hisuian Qwilfish,Neon E,1379037714208264233
Hisuian Sneasel,Neon E,1379037714208264233
Hisuian Samurott,Neon E,1379037714208264233
Hisuian Lilligant,Neon E,1379037714208264233
Hisuian Zorua,Neon E,1379037714208264233
Hisuian Zoroark,Neon E,1379037714208264233
Hisuian Braviary,Neon E,1379037714208264233
Hisuian Sliggoo,Neon E,1379037714208264233
Hisuian Goodra,Neon E,1379037714208264233
Hisuian Avalugg,Neon E,1379037714208264233
Hisuian Decidueye,Neon E,1379037714208264233
Origin Palkia,Neon E,1379037714208264233
Origin Dialga,Neon E,1379037714208264233
Partner Pikachu,Neon E,1379037714208264233
Partner Eevee,Neon E,1379037714208264233
Gulping Cramorant,Neon E,1379037714208264233
Gorging Cramorant,Neon E,1379037714208264233
Hangry Morpeko,Neon E,1379037714208264233
Dada Zarude,Neon E,1379037714208264233
White-Striped Basculin,Neon E,1379037714208264233
Therian Enamorus,Neon E,1379037714208264233
Combat Breed Tauros,Neon E,1379037714208264233
Blaze Breed Tauros,Neon E,1379037714208264233
Aqua Breed Tauros,Neon E,1379037714208264233
Paldean Wooper,Neon E,1379037714208264233
Three-Segment Dudunsparce,Neon E,1379037714208264233
Hero Palafin,Neon E,1379037714208264233
Family of Three Maushold,Friends Forever,1210554436511072328
Droopy Tatsugiri,Friends Forever,1210554436511072328
Stretchy Tatsugiri,Friends Forever,1210554436511072328
Blue Plumage Squawkabilly,Friends Forever,1210554436511072328
Yellow Plumage Squawkabilly,Friends Forever,1210554436511072328
White Plumage Squawkabilly,Friends Forever,1210554436511072328
Roaming Gimmighoul,Friends Forever,1210554436511072328
Sprinting Build Koraidon,Friends Forever,1210554436511072328
Gliding Build Koraidon,Friends Forever,1210554436511072328
Drive Mode Miraidon,Friends Forever,1210554436511072328
Glide Mode Miraidon,Friends Forever,1210554436511072328
Bloodmoon Ursaluna,Friends Forever,1210554436511072328
Wellspring Mask Ogerpon,Friends Forever,1210554436511072328
Hearthflame Mask Ogerpon,Friends Forever,1210554436511072328
Cornerstone Mask Ogerpon,Friends Forever,1210554436511072328
Terastal Terapagos,Friends Forever,1210554436511072328
Unown A,Friends Forever,1210554436511072328
Unown B,Friends Forever,1210554436511072328
Unown C,Friends Forever,1210554436511072328
Unown D,Friends Forever,1210554436511072328
Unown E,Friends Forever,1210554436511072328
Unown G,Friends Forever,1210554436511072328
Unown H,Friends Forever,1210554436511072328
Unown I,Friends Forever,1210554436511072328
Unown J,Friends Forever,1210554436511072328
Unown K,Friends Forever,1210554436511072328
Unown L,Friends Forever,1210554436511072328
Unown M,Friends Forever,1210554436511072328
Unown N,Friends Forever,1210554436511072328
Unown O,Friends Forever,1210554436511072328
Unown P,Friends Forever,1210554436511072328
Unown Q,Friends Forever,1210554436511072328
Unown R,Friends Forever,1210554436511072328
Unown S,Friends Forever,1210554436511072328
Unown T,Friends Forever,1210554436511072328
Unown U,Friends Forever,1210554436511072328
Unown V,Friends Forever,1210554436511072328
Unown W,Friends Forever,1210554436511072328
Unown X,Friends Forever,1210554436511072328
Unown Y,Friends Forever,1210554436511072328
Unown Z,Friends Forever,1210554436511072328
Unown Exclamation,Friends Forever,1210554436511072328
Unown Question,Friends Forever,1210554436511072328
Yellow Flower Flabébé,Friends Forever,1210554436511072328
Orange Flower Flabébé,Friends Forever,1210554436511072328
Blue Flower Flabébé,Friends Forever,1210554436511072328
White Flower Flabébé,Friends Forever,1210554436511072328
Yellow Flower Floette,Friends Forever,1210554436511072328
Orange Flower Floette,Shinchan's garden,1194903553899237477
Blue Flower Floette,Shinchan's garden,1194903553899237477
White Flower Floette,Shinchan's garden,1194903553899237477
Yellow Flower Florges,Shinchan's garden,1194903553899237477
Orange Flower Florges,Shinchan's garden,1194903553899237477
Blue Flower Florges,Shinchan's garden,1194903553899237477
White Flower Florges,Shinchan's garden,1194903553899237477
Spiky-eared Pichu,Shinchan's garden,1194903553899237477
Sunshine Cherrim,Shinchan's garden,1194903553899237477
East Sea Shellos,Shinchan's garden,1194903553899237477
East Sea Gastrodon,Shinchan's garden,1194903553899237477
Icy Snow Vivillon,Shinchan's garden,1194903553899237477
Polar Vivillon,Shinchan's garden,1194903553899237477
Tundra Vivillon,Shinchan's garden,1194903553899237477
Continental Vivillon,Shinchan's garden,1194903553899237477
Garden Vivillon,Shinchan's garden,1194903553899237477
Elegant Vivillon,Shinchan's garden,1194903553899237477
Modern Vivillon,Shinchan's garden,1194903553899237477
Marine Vivillon,Shinchan's garden,1194903553899237477
Archipelago Vivillon,Shinchan's garden,1194903553899237477
High Plain Vivillon,Shinchan's garden,1194903553899237477
Sandstorm Vivillon,Shinchan's garden,1194903553899237477
River Vivillon,Shinchan's garden,1194903553899237477
Monsoon Vivillon,Shinchan's garden,1194903553899237477
Savanna Vivillon,Shinchan's garden,1194903553899237477
